WKT,ID,名前,EN,住所,URL,無人化日,廃止日,スタンプ設置,住所判定用
"POINT (137.8499221056369 36.247475478977314)",26953.0,安曇野ワイナリー,,〒399-8103 長野県安曇野市三郷小倉6687-5,https://stamp.funakiya.com/azumino-winery.html,,,設置なし,36.247475478977314, 137.8499221056369
"POINT (138.73426727483238 36.33690032289453)",27007.0,碓氷峠廃線ウォーク,,〒379-0301 群馬県安中市松井田町横川441-6,https://stamp.funakiya.com/usui-haisenwalk.html,,,設置なし,36.33690032289453, 138.73426727483238
"POINT (132.4765101962906 34.395816430559975)",27085.0,お買いものパンダショップ広島店,,〒732-0822 広島県広島市南区松原町3-1-1 EKICITY HIROSHIMA 1F,https://stamp.funakiya.com/rakutenpanda-hiroshima.html,,,設置なし,34.395816430559975, 132.4765101962906
"POINT (135.77031012049423 33.81289725778974)",27096.0,川湯温泉川湯荘,,〒647-1717 和歌山県東牟婁郡本宮町川湯13,https://stamp.funakiya.com/kawayuonsen-kawayuso.html,,,設置なし,33.81289725778974, 135.77031012049423
"POINT (139.77052574573753 35.69706096223743)",27097.0,マーチエキュート神田万世橋,,〒101-0041 東京都千代田区神田須田町1-25-4,https://stamp.funakiya.com/ecute-kandamanseibashi.html,,,設置なし,35.69706096223743, 139.77052574573753
"POINT (139.76751 35.67986)",27098.0,グランスタ東京,,〒100-0005 東京都千代田区丸の内1-9-1,https://stamp.funakiya.com/gransta-tokyo.html,,,設置なし,35.67986, 139.76751
"POINT (139.7593548023321 35.670580108991224)",27100.0,日比谷OKUROJI,,〒100-0011 東京都千代田区内幸町1-7-1,https://stamp.funakiya.com/hibiya-okuroji.html,,,設置なし,35.670580108991224, 139.7593548023321
"POINT (139.77071 35.72793)",27101.0,エキュート日暮里,ecute Nippori,〒116-0013 東京都荒川区西日暮里2-19-1,https://stamp.funakiya.com/ecute-nippori.html,,,設置なし,35.72793, 139.77071
"POINT (139.63159 35.44998)",27103.0,CIAL桜木町,,〒231-0062 神奈川県横浜市中区桜木町1-1,https://stamp.funakiya.com/cial-sakuragicho.html,,,設置なし,35.44998, 139.63159
"POINT (137.206086870221 36.69610234489071)",27121.0,ファンターネ！小劇場 富山公演,,〒930-0096 富山県富山市舟橋北町7-1,https://stamp.funakiya.com/nhk-funtane.html,,,設置なし,36.69610234489071, 137.206086870221
"POINT (138.99523522579648 35.260101287109045)",27155.0,箱根仙石原プリンスホテル,,〒250-0631 神奈川県足柄下郡箱根町仙石原1246,https://stamp.funakiya.com/princehotel-hakonesengokuhara.html,,,設置なし,35.260101287109045, 138.99523522579648
"POINT (139.79834767200043 35.711988334081816)",27178.0,浅草EKIMISE,ASAKUSA EKIMISE,〒111-0033 東京都台東区花川戸1-4-1,https://stamp.funakiya.com/ekimise-asakusa.html,,,設置なし,35.711988334081816, 139.79834767200043
"POINT (138.99748726830362 37.72901274899858)",27181.0,新潟交通旧月潟駅,,〒950-1304 新潟県新潟市南区月潟2919,https://stamp.funakiya.com/niigata-tukigata.html,,,設置なし,37.72901274899858, 138.99748726830362
"POINT (138.8099939198006 37.71012504253939)",27182.0,弥彦山パノラマタワー,Yahikoyama Panorama Tower,〒959-0323 新潟県西蒲原郡弥彦村弥彦2898,https://stamp.funakiya.com/yahiko-panoramatower.html,,,設置なし,37.71012504253939, 138.8099939198006
"POINT (139.70644 35.66758)",27292.0,ふなっしーLAND原宿店,,〒150-0001 東京都渋谷区神宮前6-1-9,https://stamp.funakiya.com/funassyiland-harajuku.html,,,設置なし,35.66758, 139.70644
"POINT (139.69864 35.66206)",27293.0,刀剣乱舞万屋本舗 渋谷PARCO店,,〒150-0042 東京都渋谷区宇田川町15-1,https://stamp.funakiya.com/touken-shibuyaparco.html,,,設置なし,35.66206, 139.69864
"POINT (139.61252419643293 35.5077667063142)",27333.0,KOSE新横浜スケートセンター,,〒222-0033 神奈川県横浜市港北区新横浜2-11,https://stamp.funakiya.com/shinyokohama-skatecenter.html,,,設置なし,35.5077667063142, 139.61252419643293
"POINT (140.72611466426505 41.773794005744705)",27365.0,北海道四季彩館JR函館店,,〒040-0063 北海道函館市若松町12-13,https://stamp.funakiya.com/hakodate-shikisaikan.html,,,設置なし,41.773794005744705, 140.72611466426505
"POINT (140.72845946559656 41.7729041293596)",27366.0,はこだてみらい館,Future Center Hakodate,〒040-0063 北海道函館市若松町20-1 キラリス函館3F,https://stamp.funakiya.com/hakodate-miraikan.html,,,設置なし,41.7729041293596, 140.72845946559656
"POINT (136.8444373558995 34.362056707223445)",27375.0,志摩スペイン村,Shima Spain Village,〒517-0212 三重県志摩市磯部町坂崎下山952-4,https://stamp.funakiya.com/shima-spainvillage.html,,,設置なし,34.362056707223445, 136.8444373558995
"POINT (137.9585244179726 36.37738230390679)",27377.0,漆久保トンネル,,〒399-7101 長野県安曇野市明科東川手,https://stamp.funakiya.com/urushikubo-tunnel.html,,,設置なし,36.37738230390679, 137.9585244179726
"POINT (136.84421034866494 34.358504209509356)",27382.0,ホテル志摩スペイン村,Hotel Shima Spain Village,〒517-0212 三重県志摩市磯部町坂崎,https://stamp.funakiya.com/hotel-shima-spainvillage.html,,,設置なし,34.358504209509356, 136.84421034866494
"POINT (138.86247425884056 35.104042755265844)",27427.0,プラサヴェルデ,,〒410-0801 静岡県沼津市大手町1-1-4,https://stamp.funakiya.com/numazu-plazaverde.html,,,設置なし,35.104042755265844, 138.86247425884056
